CountyID,County,State,State Abbrev,Territory,Region,District
47183,Weakley County,Tennessee,TN,TN1,Southeast,Southeast Core
47029,Cocke County,Tennessee,TN,TN1,Southeast,Southeast Core
47053,Gibson County,Tennessee,TN,TN3,Southeast,Southeast Core
47131,Obion County,Tennessee,TN,TN1,Southeast,Southeast Core
47115,Marion County,Tennessee,TN,TN1,Southeast,Southeast Core
47025,Claiborne County,Tennessee,TN,TN2,Southeast,Southeast Core
47103,Lincoln County,Tennessee,TN,TN3,Southeast,Southeast Core
47143,Rhea County,Tennessee,TN,TN3,Southeast,Southeast Core
47045,Dyer County,Tennessee,TN,TN1,Southeast,Southeast Core
47071,Hardin County,Tennessee,TN,TN2,Southeast,Southeast Core
47097,Lauderdale County,Tennessee,TN,TN3,Southeast,Southeast Core
47047,Fayette County,Tennessee,TN,TN2,Southeast,Southeast Core
47019,Carter County,Tennessee,TN,TN1,Southeast,Southeast Core
47105,Loudon County,Tennessee,TN,TN2,Southeast,Southeast Core
47177,Warren County,Tennessee,TN,TN1,Southeast,Southeast Core
47051,Franklin County,Tennessee,TN,TN1,Southeast,Southeast Core
47117,Marshall County,Tennessee,TN,TN3,Southeast,Southeast Core
47041,DeKalb County,Tennessee,TN,TN2,Southeast,Southeast Core
47017,Carroll County,Tennessee,TN,TN1,Southeast,Southeast Core
47133,Overton County,Tennessee,TN,TN1,Southeast,Southeast Core
47079,Henry County,Tennessee,TN,TN3,Southeast,Southeast Core
47077,Henderson County,Tennessee,TN,TN1,Southeast,Southeast Core
47171,Unicoi County,Tennessee,TN,TN2,Southeast,Southeast Core
47173,Union County,Tennessee,TN,TN2,Southeast,Southeast Core
47075,Haywood County,Tennessee,TN,TN1,Southeast,Southeast Core
47151,Scott County,Tennessee,TN,TN1,Southeast,Southeast Core
47111,Macon County,Tennessee,TN,TN1,Southeast,Southeast Core
47069,Hardeman County,Tennessee,TN,TN2,Southeast,Southeast Core
47129,Morgan County,Tennessee,TN,TN1,Southeast,Southeast Core
47081,Hickman County,Tennessee,TN,TN1,Southeast,Southeast Core
47153,Sequatchie County,Tennessee,TN,TN1,Southeast,Southeast Core
47057,Grainger County,Tennessee,TN,TN1,Southeast,Southeast Core
47159,Smith County,Tennessee,TN,TN1,Southeast,Southeast Core
47139,Polk County,Tennessee,TN,TN3,Southeast,Southeast Core
47181,Wayne County,Tennessee,TN,TN1,Southeast,Southeast Core
47055,Giles County,Tennessee,TN,TN3,Southeast,Southeast Core
47185,White County,Tennessee,TN,TN3,Southeast,Southeast Core
47109,McNairy County,Tennessee,TN,TN2,Southeast,Southeast Core
47061,Grundy County,Tennessee,TN,TN3,Southeast,Southeast Core
47091,Johnson County,Tennessee,TN,TN2,Southeast,Southeast Core
47023,Chester County,Tennessee,TN,TN1,Southeast,Southeast Core
47085,Humphreys County,Tennessee,TN,TN2,Southeast,Southeast Core
47101,Lewis County,Tennessee,TN,TN2,Southeast,Southeast Core
47015,Cannon County,Tennessee,TN,TN1,Southeast,Southeast Core
47161,Stewart County,Tennessee,TN,TN2,Southeast,Southeast Core
47083,Houston County,Tennessee,TN,TN3,Southeast,Southeast Core
47039,Decatur County,Tennessee,TN,TN1,Southeast,Southeast Core
47049,Fentress County,Tennessee,TN,TN2,Southeast,Southeast Core
47087,Jackson County,Tennessee,TN,TN2,Southeast,Southeast Core
47007,Bledsoe County,Tennessee,TN,TN3,Southeast,Southeast Core
47121,Meigs County,Tennessee,TN,TN2,Southeast,Southeast Core
47135,Perry County,Tennessee,TN,TN1,Southeast,Southeast Core
47005,Benton County,Tennessee,TN,TN1,Southeast,Southeast Core
47033,Crockett County,Tennessee,TN,TN2,Southeast,Southeast Core
47169,Trousdale County,Tennessee,TN,TN3,Southeast,Southeast Core
47067,Hancock County,Tennessee,TN,TN3,Southeast,Southeast Core
47027,Clay County,Tennessee,TN,TN1,Southeast,Southeast Core
47127,Moore County,Tennessee,TN,TN3,Southeast,Southeast Core
47175,Van Buren County,Tennessee,TN,TN3,Southeast,Southeast Core
47137,Pickett County,Tennessee,TN,TN2,Southeast,Southeast Core
47095,Lake County,Tennessee,TN,TN2,Southeast,Southeast Core
5119,Pulaski County,Arkansas,AR,AR3,Southeast,Southeast Core
5143,Washington County,Arkansas,AR,AR1,Southeast,Southeast Core
5007,Benton County,Arkansas,AR,AR3,Southeast,Southeast Core
5131,Sebastian County,Arkansas,AR,AR2,Southeast,Southeast Core
5045,Faulkner County,Arkansas,AR,AR1,Southeast,Southeast Core
5051,Garland County,Arkansas,AR,AR3,Southeast,Southeast Core
5031,Craighead County,Arkansas,AR,AR1,Southeast,Southeast Core
5125,Saline County,Arkansas,AR,AR3,Southeast,Southeast Core
5069,Jefferson County,Arkansas,AR,AR3,Southeast,Southeast Core
5085,Lonoke County,Arkansas,AR,AR3,Southeast,Southeast Core
5091,Miller County,Arkansas,AR,AR2,Southeast,Southeast Core
5145,White County,Arkansas,AR,AR3,Southeast,Southeast Core
5115,Pope County,Arkansas,AR,AR1,Southeast,Southeast Core
5035,Crittenden County,Arkansas,AR,AR1,Southeast,Southeast Core
5033,Crawford County,Arkansas,AR,AR2,Southeast,Southeast Core
5059,Hot Spring County,Arkansas,AR,AR1,Southeast,Southeast Core
5005,Baxter County,Arkansas,AR,AR1,Southeast,Southeast Core
5063,Independence County,Arkansas,AR,AR3,Southeast,Southeast Core
5055,Greene County,Arkansas,AR,AR3,Southeast,Southeast Core
5093,Mississippi County,Arkansas,AR,AR3,Southeast,Southeast Core
5139,Union County,Arkansas,AR,AR2,Southeast,Southeast Core
5057,Hempstead County,Arkansas,AR,AR3,Southeast,Southeast Core
5009,Boone County,Arkansas,AR,AR2,Southeast,Southeast Core
5023,Cleburne County,Arkansas,AR,AR3,Southeast,Southeast Core
5027,Columbia County,Arkansas,AR,AR3,Southeast,Southeast Core
5083,Logan County,Arkansas,AR,AR3,Southeast,Southeast Core
5029,Conway County,Arkansas,AR,AR2,Southeast,Southeast Core
5037,Cross County,Arkansas,AR,AR1,Southeast,Southeast Core
5019,Clark County,Arkansas,AR,AR2,Southeast,Southeast Core
5135,Sharp County,Arkansas,AR,AR1,Southeast,Southeast Core
5053,Grant County,Arkansas,AR,AR2,Southeast,Southeast Core
5089,Marion County,Arkansas,AR,AR1,Southeast,Southeast Core
5111,Poinsett County,Arkansas,AR,AR2,Southeast,Southeast Core
5015,Carroll County,Arkansas,AR,AR3,Southeast,Southeast Core
5141,Van Buren County,Arkansas,AR,AR1,Southeast,Southeast Core
5087,Madison County,Arkansas,AR,AR1,Southeast,Southeast Core
5075,Lawrence County,Arkansas,AR,AR3,Southeast,Southeast Core
5121,Randolph County,Arkansas,AR,AR1,Southeast,Southeast Core
5133,Sevier County,Arkansas,AR,AR3,Southeast,Southeast Core
5103,Ouachita County,Arkansas,AR,AR2,Southeast,Southeast Core
5071,Johnson County,Arkansas,AR,AR3,Southeast,Southeast Core
5149,Yell County,Arkansas,AR,AR1,Southeast,Southeast Core
5113,Polk County,Arkansas,AR,AR3,Southeast,Southeast Core
5123,St. Francis County,Arkansas,AR,AR1,Southeast,Southeast Core
5043,Drew County,Arkansas,AR,AR3,Southeast,Southeast Core
5107,Phillips County,Arkansas,AR,AR1,Southeast,Southeast Core
5137,Stone County,Arkansas,AR,AR1,Southeast,Southeast Core
5047,Franklin County,Arkansas,AR,AR2,Southeast,Southeast Core
5021,Clay County,Arkansas,AR,AR1,Southeast,Southeast Core
5081,Little River County,Arkansas,AR,AR2,Southeast,Southeast Core
5017,Chicot County,Arkansas,AR,AR1,Southeast,Southeast Core
5067,Jackson County,Arkansas,AR,AR3,Southeast,Southeast Core
